2020/04/09 23:00:50.615	琵琶丸	6Ｓ	
2020/04/09 23:00:52.079	クラインドルフ	６ｓ	
2020/04/09 23:00:52.598	なーく	1sかなぁ？	
2020/04/09 23:00:52.837	かぷ	よく考えよう	
2020/04/09 23:00:53.547	nekoya3gyo	お？	
2020/04/09 23:00:54.298	しおかの推し床フロンターレ	入るなー	
2020/04/09 23:00:54.281	ゼン	6s	
2020/04/09 23:00:54.954	ひっきー	ここは何切る	
2020/04/09 23:00:55.388	太陽の塔	6s?	
2020/04/09 23:00:55.645	おしゅし修士号	切るの迷うね	
2020/04/09 23:00:55.687	オトーフ	3s	
2020/04/09 23:00:55.699	ささやきのP&y	お、2索	
2020/04/09 23:00:56.152	サイコロ	６ｓだな	
2020/04/09 23:00:56.236	shigure tokiame	6sかな？	
2020/04/09 23:00:56.489	ns zn	1sポンは結構特殊	
2020/04/09 23:00:56.435	カワラ	1sかなぁ	
2020/04/09 23:00:57.005	Y K	悩むねえこれは	
2020/04/09 23:00:57.707	司令_つかされい	６ｓかな	
2020/04/09 23:00:57.987	UJI	んん、悩ましい	
2020/04/09 23:00:58.296	gaty fs	6ｓかな？	
2020/04/09 23:00:58.350	黒猫のヴィオ	６....？	
2020/04/09 23:00:58.787	やまぶどう	いいとこ引いた	
2020/04/09 23:00:59.361	プリケッツ	6sかな	
2020/04/09 23:00:59.782	芝ロッカー	頭意識しないとな	
2020/04/09 23:00:59.489	トリウナギ	ここ難しいぞい	
2020/04/09 23:00:59.223	ソースキー	1ｓか？	
2020/04/09 23:01:00.135	はるめたる	1s?	
2020/04/09 23:01:00.288	メイダイン	６ｓかな？	
2020/04/09 23:01:01.221	とき	1s	
2020/04/09 23:01:02.222	アイリス	6	
2020/04/09 23:01:02.650	さとー	これはハツ頭も見えてきた	
2020/04/09 23:01:03.944	961mio	3s	
2020/04/09 23:01:03.893	ハッサム瀧本	6s	
2020/04/09 23:01:04.740	ともやん	１ｓ	
2020/04/09 23:01:05.206	月の樹	これは難しい	
2020/04/09 23:01:05.988	グリヴェン	1ｓかな	
2020/04/09 23:01:06.288	ムラサキ水晶	５ｐか６ｓ？	
2020/04/09 23:01:06.392	赤坂	7	
2020/04/09 23:01:06.422	ノカゼ	6sかな	
2020/04/09 23:01:06.711	桃桃	6s	
2020/04/09 23:01:06.524	。美月	1S	
2020/04/09 23:01:07.463	サナ	6s	
2020/04/09 23:01:09.005	アプサラス改伍	えらい	
2020/04/09 23:01:09.568	kc糸	6s？	
2020/04/09 23:01:09.208	Westeria	う゛	
2020/04/09 23:01:10.062	O B	自分は1ｓ	
2020/04/09 23:01:10.722	あやややや	6s	
2020/04/09 23:01:11.010	仕事始めました	１竹	
2020/04/09 23:01:11.584	Clone	1ｓ	
2020/04/09 23:01:13.832	大銀	1sかな？	
2020/04/09 23:01:14.077	あおいの	1sが2枚でてポンできないから1s言っちゃうなぁ	
2020/04/09 23:01:16.211	蛭子影胤	6	
2020/04/09 23:01:17.954	Camellia Lapis	役作りたいからね	
2020/04/09 23:01:22.433	Astral Clover	1	
2020/04/09 23:01:25.175	サイコロ	あー１ｓ放流ですね	
2020/04/09 23:01:25.929	いざよいさくや	1sやな	
2020/04/09 23:01:27.048	如月陸		￥500
2020/04/09 23:01:29.278	れいんb	なるほど	
2020/04/09 23:01:33.236	shigure tokiame	形良くなった	
2020/04/09 23:01:33.847	姓名	頭候補になるね	
2020/04/09 23:01:38.003	フォウマルハウト	ドラだけは切るの怖い、直撃で満貫される可能性がある	
2020/04/09 23:01:39.437	ねこみらーじゅ	判断速度早いなぁ	
2020/04/09 23:01:39.896	gaty fs	あがれば勝利！	
2020/04/09 23:01:39.543	とぶトラ.	ドラ被るのが一番おいしかったがまあしゃーない	
2020/04/09 23:01:43.378	ささやきのP&y	なるほどなぁ	
2020/04/09 23:01:44.860	アイリス	上がれば勝ちだし序盤速さ重視	
2020/04/09 23:01:47.998	よっしー	いや考えて？	
2020/04/09 23:01:48.587	Camellia Lapis	先に切っちゃうもあり	
2020/04/09 23:01:48.164	Kero	(ロンって言われてほしいなぁ)	
2020/04/09 23:01:48.325	かえるライダー	脊髄ｗｗ	
2020/04/09 23:01:49.342	sora neko	脊髄でやってたかー	
2020/04/09 23:01:48.215	鉄丸	ドラ先に切ったほうがいいけどな	
2020/04/09 23:01:49.324	Makielmoa	俺ドラばっしんいくは	
2020/04/09 23:01:49.813	西都なつ	脊髄麻雀	
2020/04/09 23:01:48.520	ノーマット	これを一人でやらないとね	
2020/04/09 23:01:48.928	niryuu	ドラは怖いから早めに切るかな	
2020/04/09 23:01:49.910	くろしば	脊髄ｗ	
2020/04/09 23:01:50.955	なーく	考えるとめっちゃ難しくなるよねぇ	
2020/04/09 23:01:50.752	ぬくれあ	感覚派だもんね	
2020/04/09 23:01:51.430	高速フーリエ変換	脊髄でできるだけ大したもんよ	
2020/04/09 23:01:51.484	かぷ	形考えないとね	
2020/04/09 23:01:51.352	FJK エンタメ	脊髄でできるのは凄い	
2020/04/09 23:01:51.475	デモア	逆に点が欲しくて5pどうしても使いたい時は7pだね	
2020/04/09 23:01:52.284	Letes	脊髄でやるとは	
2020/04/09 23:01:52.110	鬼鉄スパイ	脊椎麻雀	
2020/04/09 23:01:52.869	カワラ	こうなると發落としたいが……。	
2020/04/09 23:01:54.992	大銀	脊髄麻雀	
2020/04/09 23:01:55.207	のしろん	発で逃げ切れば勝ちだしね	
2020/04/09 23:01:55.488	トゥートゥー	脊髄w	
2020/04/09 23:01:56.319	Orpheus1221	オカルト麻雀最強説	
2020/04/09 23:01:56.823	やあけ	基本の思考できてるのに	
2020/04/09 23:01:56.957	サイコロ	取り敢えずイーシャンテンだな	
2020/04/09 23:01:57.546	184	麻雀は呼吸	
2020/04/09 23:01:59.246	いぬてぃ	まさか5p待ちというオチじゃ？	
2020/04/09 23:01:59.044	kc糸	切るなら早い方がいいかもね	
2020/04/09 23:01:59.891	クラインドルフ	脊髄でやってたら強くなれなさそう	
2020/04/09 23:02:00.017	ns zn	大体脊髄でしょ	
2020/04/09 23:02:00.780	ライトクルーザーNo.2	わかるわー	
2020/04/09 23:02:00.933	影雷	脊髄ｗ	
2020/04/09 23:02:01.030	わかめ	だんだんわかってきますよｗたぶん	
2020/04/09 23:02:01.248	帰宅RTA	脊髄のほうが楽しいから	
2020/04/09 23:02:01.199	ゴリラのきゃんの	栞桜ちゃんも脊髄でやってるでしょ	
2020/04/09 23:02:01.663	聖徳明太子	うん	
2020/04/09 23:02:02.159	いざよいさくや	脊髄麻雀…	
2020/04/09 23:02:04.044	メイダイン	栞桜さんレベルの思考は、まず無理よ	
2020/04/09 23:02:04.292	レモン	感覚大事	
2020/04/09 23:02:04.830	琵琶丸	自分の手を信じるタイプですね奈羅花さん	
2020/04/09 23:02:05.246	結城	脊髄反射で打つのか	
2020/04/09 23:02:06.295	ひっきー	呼吸で麻雀やるマシーンも居る…	
2020/04/09 23:02:06.212	とき	ドラ処理したいねぇ	
2020/04/09 23:02:06.459	やまぶどう	脊椎麻雀	
2020/04/09 23:02:07.643	ふじ.	脊髄反射麻雀	
2020/04/09 23:02:08.129	ポチ丸	先切りしておきてぇ	
2020/04/09 23:02:09.596	ふぁりゅ	脊髄でやるのも楽しいし考えるのも楽しいから好きな方でいいとおもう	
2020/04/09 23:02:10.644	卜キサメ	感覚で打ってる人に限って運掴むから怖いよね	
2020/04/09 23:02:10.647	豆腐絹ごし	脊椎で強い人は脊椎で勝てるくらい経験積んでるからでは……？	
2020/04/09 23:02:13.375	ニコラス	くるか？	
2020/04/09 23:02:13.954	かぷ	きりがない	
2020/04/09 23:02:14.359	きんつば	（振り込んで逆転されてほしいなぁ）	
2020/04/09 23:02:13.820	30 SK	感覚で勝ちますが意気込みやったもんね	
2020/04/09 23:02:15.410	かめもん	やればやるほど麻雀難しいわ…	
2020/04/09 23:02:15.480	よっしー	切った後 後悔するやつやん	
2020/04/09 23:02:16.594	太陽の塔	思考と直感ですかね？	
2020/04/09 23:02:16.808	tomo hiro	楽しければそれでいいと思う	
2020/04/09 23:02:16.625	アイリス	トイメン怖いな	
2020/04/09 23:02:17.147	諸葛亮	デジタルか感性で分かれるよね	
2020/04/09 23:02:17.621	サイコロ	お！	
2020/04/09 23:02:18.314	とき	ダブ南	
2020/04/09 23:02:18.355	tumuzi	感覚派と論理派	
2020/04/09 23:02:18.349	ろっきー	脊髄楽だよね	
2020/04/09 23:02:19.284	天狗の軍手	考えるっていうか形を覚えるのが近道かな	
2020/04/09 23:02:19.369	ムラサキ水晶	正直ここでドラ抱えは怖いんだよなぁ	
2020/04/09 23:02:19.240	月の樹	ドラをどうするかだねぇ	
2020/04/09 23:02:19.905	UJI	お	
2020/04/09 23:02:20.652	おは	お	
2020/04/09 23:02:20.680	カワラ	おっ	
2020/04/09 23:02:20.435	醤油砂糖	オカルトの人が結局強いみたいなとこあるかもしれない	
2020/04/09 23:02:21.118	S. David Lee	感覚破壊麻雀	
2020/04/09 23:02:21.581	vanishinggift	テンパイ	
2020/04/09 23:02:21.791	アコマリル	きたぞきたぞ	
2020/04/09 23:02:22.296	のしろん	お	
2020/04/09 23:02:22.505	ひっきー	きた！	
2020/04/09 23:02:23.154	くろしば	いいよいいよー	
2020/04/09 23:02:23.669	レモン	きた！	
2020/04/09 23:02:24.746	国士無双	だからマルチタスクが育つのかなぁ	
2020/04/09 23:02:25.459	サナ	よし	
2020/04/09 23:02:26.343	いざよいさくや	通った	
2020/04/09 23:02:26.678	なーく	通った	
2020/04/09 23:02:26.889	日神巫言	マシーンは自動だから…	
2020/04/09 23:02:27.045	テーク	おぉ～	
2020/04/09 23:02:26.830	アイリス	セーフ！	
2020/04/09 23:02:27.204	カワラ	通った	
2020/04/09 23:02:27.224	姓名	そこ放棄しちゃうと全ツッパになっちゃうんだよなあ	
2020/04/09 23:02:27.472	スアレス	ポケモン対戦よりは考えなくてできるよ	
2020/04/09 23:02:27.204	ライトクルーザーNo.2	きたきた！	
2020/04/09 23:02:27.759	ニコラス	(*´ω`*)	
2020/04/09 23:02:27.885	ぬくれあ	通った	
2020/04/09 23:02:27.908	クラインドルフ	栞桜ちゃんは反射レベルまで昇華してるから	
2020/04/09 23:02:27.950	プリケッツ	やり続けたら感覚で危険牌わかるようになる	
2020/04/09 23:02:28.003	ひっきー	通った・・！	
2020/04/09 23:02:28.294	ユーミン	おお～通った	
2020/04/09 23:02:28.681	フォウマルハウト	おー通した、強い	
2020/04/09 23:02:28.463	さとー	はいほぼ勝ち	
2020/04/09 23:02:28.277	高速フーリエ変換	張った！	
2020/04/09 23:02:28.805	O B	考えずにやるとたまにドラ切ったり	
2020/04/09 23:02:28.832	たつのすけ	いいね	
2020/04/09 23:02:29.503	黒猫のヴィオ	きたー	
2020/04/09 23:02:29.793	right	完全感覚麻雀	
2020/04/09 23:02:30.293	omi	ナイス聴牌	
2020/04/09 23:02:30.252	nekoya3gyo	脊椎に染み込んでるなら大丈夫	
2020/04/09 23:02:31.094	gaty fs	通った！！！	
2020/04/09 23:02:31.165	paruko	きったねえこえｗ	
2020/04/09 23:02:31.758	いざよいさくや	勝ったな	
2020/04/09 23:02:33.177	孤高の探索者	おお	
2020/04/09 23:02:33.486	アイリス	怖かったけど通った	
2020/04/09 23:02:33.362	mayshimo	いけるで！	
2020/04/09 23:02:33.421	司令_つかされい	鳴かれなかったか	
2020/04/09 23:02:33.600	はるめたる	きた！	
2020/04/09 23:02:33.670	サイコロ	まあドラはいらんな上がれば勝ちだし	
2020/04/09 23:02:34.134	真珠	通った！	
2020/04/09 23:02:34.742	・ぱーそなる	通った！	
2020/04/09 23:02:35.102	すしゅ	きた	
2020/04/09 23:02:35.129	ゼン	よし！	
2020/04/09 23:02:35.287	しおかの推し床フロンターレ	いよし！	
2020/04/09 23:02:35.547	shigure tokiame	通った！	
2020/04/09 23:02:35.536	やまぶどう	通った！	
2020/04/09 23:02:35.995	ばどらっく	残り4か	
2020/04/09 23:02:36.065	リベア	取った	
2020/04/09 23:02:35.966	Astral Clover	麻雀は考えること多いよね	
2020/04/09 23:02:36.106	いぬてぃ	よかった	
2020/04/09 23:02:37.111	O B	いいねえ	
2020/04/09 23:02:37.153	あおいの	勝ちまで後1歩だー	
2020/04/09 23:02:39.878	ロザエ	さぁどうなる！	
2020/04/09 23:02:40.355	Nights -O	聴牌！こいこい	
2020/04/09 23:02:40.888	ねこみらーじゅ	残り4枚…	
2020/04/09 23:02:41.201	桃桃	2a	
2020/04/09 23:02:41.554	ns zn	どの牌であがるかしか考えてねぇ	
2020/04/09 23:02:41.974	なーく	2sはでそうだな	
2020/04/09 23:02:42.724	ぎずも	勝ったな！	
2020/04/09 23:02:43.309	おは	これで張ったのはバレたやろな	
2020/04/09 23:02:43.519	鶏丸	勝ったな！	
2020/04/09 23:02:43.150	トゥートゥー	通った！	
2020/04/09 23:02:44.162	イベリコ豚丼	いいぞ！	
2020/04/09 23:02:46.590	首都ブラジリア	いい感じだ	
2020/04/09 23:02:48.628	カワラ	平均かな	
2020/04/09 23:02:50.312	すとれすふりー	下家が出すぞ	
2020/04/09 23:02:50.307	そうえん	オカルトの人が強いのはある程度考えることがしぼれてミスが少ないっていうのもあるらしいしね	
2020/04/09 23:02:51.052	おはデラ	山にありそう	
2020/04/09 23:02:52.219	アイリス	だいたい6-8だから	
2020/04/09 23:02:52.224	フォウマルハウト	ということはラグもなかったし、上家は２着狙いかな	
2020/04/09 23:02:52.376	月の樹	この速さならいけるかな	
2020/04/09 23:02:52.900	こまいぬ314	出てくれる！	
2020/04/09 23:02:53.387	太陽の塔	2.5s	
2020/04/09 23:02:56.139	シロ組ドルフィンズ	これは勝ったな	
2020/04/09 23:02:56.643	琵琶丸	分が良い賭けだ	
2020/04/09 23:02:56.915	帰宅RTA	8位	
2020/04/09 23:02:57.507	ささやきのP&y	草	
2020/04/09 23:02:59.232	やあけ	ソウヅはでそうだが	
2020/04/09 23:03:00.576	サイコロ	捨て牌の数です	
2020/04/09 23:03:03.501	やまぶどう	まぁ出そう	
2020/04/09 23:03:04.369	nekoya3gyo	捨て牌の数だね	
2020/04/09 23:03:05.581	鬼鉄スパイ	草	
2020/04/09 23:03:05.191	gaty fs	６枚ずつきってるから	
2020/04/09 23:03:05.887	961mio	大体だからｗｗｗ	
2020/04/09 23:03:06.972	sora neko	それは捨て牌見たらわかるよ	
2020/04/09 23:03:07.051	やーさん	悲しいマシーン	
2020/04/09 23:03:08.279	ゴリラのきゃんの	機械だからだよ	
2020/04/09 23:03:09.451	諸葛亮	ステはい数えれば	
2020/04/09 23:03:09.962	クラインドルフ	1段で6枚だから	
2020/04/09 23:03:10.051	ダブルサイクロン	河が一列6やんな	
2020/04/09 23:03:10.358	いざよいさくや	草	
2020/04/09 23:03:10.494	garisu	だいたい平均8順目	
2020/04/09 23:03:12.703	聖徳明太子	早い	
2020/04/09 23:03:12.447	太陽の塔	ステハイ	
2020/04/09 23:03:13.098	昼行燈	やばいんです	
2020/04/09 23:03:13.211	ぬくれあ	いやそれは……	
2020/04/09 23:03:13.311	きんつば	いやそれはわかる	
2020/04/09 23:03:13.287	UJI	いや、わかんだろｗ	
2020/04/09 23:03:13.495	よっしー	1列6順	
2020/04/09 23:03:13.684	西都なつ	まぁまぁｗ	
2020/04/09 23:03:13.408	FJK エンタメ	ええ…	
2020/04/09 23:03:13.697	月の樹	捨て牌が1列6個だから	
2020/04/09 23:03:13.118	Orpheus1221	草	
2020/04/09 23:03:13.605	琵琶丸	ハイここマシーン	
2020/04/09 23:03:14.256	メガゴリラ	いまのは大体だぞ	
2020/04/09 23:03:13.947	デモア	いやそこは分かってｗｗ	
2020/04/09 23:03:14.410	慢心創痍	いやそれはわかるｗｗ	
2020/04/09 23:03:14.601	niryuu	「わかる」	
2020/04/09 23:03:15.331	やあけ	1段6枚なので	
2020/04/09 23:03:16.653	聖徳明太子	しってる	
2020/04/09 23:03:16.795	とき	わかるやろ	
2020/04/09 23:03:17.741	スイシン	いや捨て牌の数でわかるぞ	
2020/04/09 23:03:17.669	Westeria	データ知識も蓄えている	
2020/04/09 23:03:18.271	わっちゃん	こわい	
2020/04/09 23:03:18.740	サナ	捨て牌はね	
2020/04/09 23:03:19.410	フォウマルハウト	６枚ごとに段になってるんだ	
2020/04/09 23:03:19.820	そうえん	捨て牌の数イコール順目やぞ	
2020/04/09 23:03:20.173	あのんまのん	いやそれはわかるやろ	
2020/04/09 23:03:20.314	tsidium	さすがにそれはわかるわｗ	
2020/04/09 23:03:20.483	だるめしあん	さすがにそこはｗ	
2020/04/09 23:03:20.485	mother ship	それはわかるよ	
2020/04/09 23:03:20.859	ルーノ・レヴァティン	捨て牌は数えられるやろ	
2020/04/09 23:03:21.262	184	一段六枚なんだよね	
2020/04/09 23:03:22.012	ただのゲーム好き	マシーンだから・・・	
2020/04/09 23:03:22.783	Ryu Windy	判らんぞｗ	
2020/04/09 23:03:23.314	FJK エンタメ	マシーンだから	
2020/04/09 23:03:23.240	O B	カン？	
2020/04/09 23:03:23.433	こまいぬ314	いまさら	
2020/04/09 23:03:24.112	姓名	一段6枚やでそこで分かる	
2020/04/09 23:03:24.098	鬼鉄スパイ	マシーンなんやろ	
2020/04/09 23:03:23.225	vanishinggift	5p切ったのが8枚目、まぁ6sポンされてるけど	
2020/04/09 23:03:24.352	hhh sss	捨て牌数えれば	
2020/04/09 23:03:24.433	zu ki	それはわかるかな	
2020/04/09 23:03:24.992	サイコロ	ん！？	
2020/04/09 23:03:24.572	もるぽん	うわお	
2020/04/09 23:03:25.254	アイリス	うわ	
2020/04/09 23:03:26.034	なーく	ぴこーん	
2020/04/09 23:03:26.114	かぷ	こっわ	
2020/04/09 23:03:26.103	黒猫のヴィオ	わかるものなのか...	
2020/04/09 23:03:26.739	くろしば	うわー	
2020/04/09 23:03:27.010	ばどらっく	まあ普通に分かる	
2020/04/09 23:03:27.059	レーマリカヒ	そこはぁ	
2020/04/09 23:03:26.902	ふむ ふむ	それはわかるよ	
2020/04/09 23:03:27.302	暁宵	それは流石にわかるよ大丈夫	
2020/04/09 23:03:27.357	諸葛亮	ちょうどドラ捨てたタイミングで聴牌だからね	
2020/04/09 23:03:27.395	飛鳥	それくらいはわかる	
2020/04/09 23:03:27.842	ちゃぼうず_cyabouzu	5pがあるのが8枚目だからねｗ	
2020/04/09 23:03:28.054	はるめたる	そこはわかる	
2020/04/09 23:03:28.100	まめ	これは河でわかる	
2020/04/09 23:03:27.866	huka	嶺上ねらいか	
2020/04/09 23:03:28.318	司令_つかされい	やべえ	
2020/04/09 23:03:28.040	Astral Clover	それはわかるよ	
2020/04/09 23:03:28.115	ムラサキ水晶	というか今回に関しては解りやすいし	
2020/04/09 23:03:29.029	きのこたけのこ	それは分かるやろｗ	
2020/04/09 23:03:29.557	古我辻占	捨て牌一列	
2020/04/09 23:03:29.452	ダブルサイクロン	勝つ気だ下家	
2020/04/09 23:03:29.593	ららみー	そこはわかって	
2020/04/09 23:03:29.111	帰宅RTA	カン！？	
2020/04/09 23:03:30.154	とき	ぐろ	
2020/04/09 23:03:30.708	カワラ	河が1行6牌なんよ	
2020/04/09 23:03:30.777	西都なつ	二桁年やってるとわかるんだよ	
2020/04/09 23:03:31.627	琵琶丸	ガン攻めだー下家	
2020/04/09 23:03:31.092	あのにます	やば	
2020/04/09 23:03:31.445	天狗の軍手	川一弾が6枚で覚えればいい	
2020/04/09 23:03:32.345	めんたんぴん	カンリーいいね	
2020/04/09 23:03:32.924	高速フーリエ変換	押してきた！	
2020/04/09 23:03:33.234	ひっきー	さぁ勝負…！	
2020/04/09 23:03:33.499	結城	だいたいそんな感じやね	
2020/04/09 23:03:33.540	ジーマ	それはわかる	
2020/04/09 23:03:33.555	クラインドルフ	暗槓リーチだ	
2020/04/09 23:03:33.317	黒猫のヴィオ	いいなー	
2020/04/09 23:03:34.501	/ UMA	こわい	
2020/04/09 23:03:34.198	しおかの推し床フロンターレ	きたか	
2020/04/09 23:03:35.090	はえよい	こっわ	
2020/04/09 23:03:36.428	じょにゐ	捨てハイの数で大体・・・	
2020/04/09 23:03:37.253	桃桃	親リーきた	
2020/04/09 23:03:37.783	月の樹	筒子こええ	
2020/04/09 23:03:37.853	なーく	もってるぅー	
2020/04/09 23:03:37.819	大銀	きっついなぁ	
2020/04/09 23:03:36.937	オトーフ	フリテンやりおる	
2020/04/09 23:03:37.422	kata949	やばい	
2020/04/09 23:03:39.187	Nights -O	こわいな	
2020/04/09 23:03:39.487	フォウマルハウト	現物待ちだが、出ないかなー	
2020/04/09 23:03:39.728	かぷ	親の現物だから頑張りたい	
2020/04/09 23:03:40.801	ねこみらーじゅ	でも現物だから他家からでそう	
2020/04/09 23:03:41.497	niryuu	2s5sが現物で出やすくなるな	
2020/04/09 23:03:41.582	アコマリル	直撃は避けたい	
2020/04/09 23:03:41.348	よっしー	マウントやめて？	
2020/04/09 23:03:42.628	さとー	これは現物で出てくるやろ（願望	
2020/04/09 23:03:43.246	鶏丸	2s出そう	
2020/04/09 23:03:44.099	暁宵	草	
2020/04/09 23:03:44.580	ザッハトルテ。	こわい	
2020/04/09 23:03:44.656	tage	ドラこっわ	
2020/04/09 23:03:44.824	れめ れめ	あがれそう	
2020/04/09 23:03:44.540	やまぶどう	一時期使ってたよね	
2020/04/09 23:03:45.359	あのんまのん	年中やってるからな	
2020/04/09 23:03:46.645	帰宅RTA	流石に怖いな	
2020/04/09 23:03:46.145	暮れなずむまやたそ	親の安牌だからある	
2020/04/09 23:03:46.899	司令_つかされい	勝負だな	
2020/04/09 23:03:47.242	akki	こっわ	
2020/04/09 23:03:46.769	レモン	25s	
2020/04/09 23:03:47.380	零巫女タン446#NCB	盛り上がってまいりましたー	
2020/04/09 23:03:48.028	30 SK	おりうち期待	
2020/04/09 23:03:47.736	ふじ.	デイリーやろ	
2020/04/09 23:03:48.552	日神巫言	ガチャ運良いからなこのマシーン	
2020/04/09 23:03:49.020	サイコロ	カンしようがツモれば勝ちだ！	
2020/04/09 23:03:49.174	・ぱーそなる	当たるね	
2020/04/09 23:03:49.294	聖徳明太子	うん	
2020/04/09 23:03:50.484	やあけ	年中	
2020/04/09 23:03:50.577	芝ロッカー	下の現物だし出そうやな	
2020/04/09 23:03:51.251	サナ	草	
2020/04/09 23:03:52.457	Ba2O	でもこれは5s出やすくなった	
2020/04/09 23:03:53.235	Camellia Lapis	期せずして現物待ち	
2020/04/09 23:03:53.679	もるぽん	対面さん押すねー！	
2020/04/09 23:03:54.146	フォウマルハウト	親来てるねぇｗ	
2020/04/09 23:03:56.802	なーく	これ25sでやすいね	
2020/04/09 23:03:56.376	paruko	ツモ頼むぞ…	
2020/04/09 23:03:56.661	のらつづみ	25s出そう	
2020/04/09 23:03:58.510	花嫁の魔女	2s	
2020/04/09 23:03:58.665	レッドライド	ほぼ毎日だぞ	
2020/04/09 23:03:59.698	マイケル	栞桜ちゃんの「わかるだろ」は分からない気になる。 今回は分かったけど。	
2020/04/09 23:04:00.343	しおかの推し床フロンターレ	ピン染めか？	
2020/04/09 23:04:00.565	Westeria	点数差表示	
2020/04/09 23:04:02.079	青玉葱	ピンズ染まってるとこわいな	
2020/04/09 23:04:02.997	赤肩	下家の安牌だから出やすくなったかも	
2020/04/09 23:04:03.255	kc糸	下家に25s通ってるし振ってくれるかもね	
2020/04/09 23:04:04.608	すとれすふりー	下家現物だし攻めろよー	
2020/04/09 23:04:06.296	なーく	あ	
2020/04/09 23:04:06.211	nekoya3gyo	これはリーチの筋だから出る可能性あるね	
2020/04/09 23:04:07.237	Orpheus1221	あ	
2020/04/09 23:04:07.918	たつのすけ	草	
2020/04/09 23:04:07.904	聖徳明太子	多分同時に天鳳も	
2020/04/09 23:04:07.631	さとー	草	
2020/04/09 23:04:07.806	ユーミン	あら…	
2020/04/09 23:04:08.032	O B	わーお....	
2020/04/09 23:04:08.191	あのんまのん	ダブロンだ	
2020/04/09 23:04:07.614	tage	草	
2020/04/09 23:04:08.579	みのる	親の現物だからでそう	
2020/04/09 23:04:08.523	ひっきー	わお	
2020/04/09 23:04:08.589	いざよいさくや	うわ	
2020/04/09 23:04:08.508	Y K	うお	
2020/04/09 23:04:08.607	メイダイン	うわああああああ	
2020/04/09 23:04:08.936	アイリス	ダブロンやっば	
2020/04/09 23:04:09.054	テーク	ヒャー	
2020/04/09 23:04:09.116	司令_つかされい	草	
2020/04/09 23:04:08.905	月の樹	草	
2020/04/09 23:04:09.453	小倉四十郎	麻雀の合間に麻雀やる人だから	
2020/04/09 23:04:08.963	かぷ	ダブロン！？	
2020/04/09 23:04:09.306	ないきる	うおおおおおおおおおおおおお	
2020/04/09 23:04:09.756	よっしー	お！	
2020/04/09 23:04:10.344	ハクトウ	かわいそう	
2020/04/09 23:04:10.711	アコマリル	どうなる	
2020/04/09 23:04:10.773	黒猫のヴィオ	ダブロン....！＞？	
2020/04/09 23:04:11.570	とき	キッツ	
2020/04/09 23:04:12.000	レモン	うわ	
2020/04/09 23:04:12.322	じんじゃーえーる	うわ	
2020/04/09 23:04:12.293	ダブルサイクロン	これはどーなる	
2020/04/09 23:04:12.478	芝ロッカー	あちゃあ	
2020/04/09 23:04:13.123	さーもばりっく あっと 大艦巨砲主義	飛ぶんじゃない？	
2020/04/09 23:04:13.162	UJI	逆転か？	
2020/04/09 23:04:12.821	_lili_	ダブロンｗ	
2020/04/09 23:04:13.385	おは	あら	
2020/04/09 23:04:13.326	のしろん	ダブロん！	
2020/04/09 23:04:13.796	帰宅RTA	ﾋｪｯ…	
2020/04/09 23:04:13.813	FJK エンタメ	ダブロンｗｗ	
2020/04/09 23:04:14.566	加奈スピカ	ダブロンで草	
2020/04/09 23:04:14.437	ダブルサイクロン	でっか	
2020/04/09 23:04:14.534	影雷	ダブロンかい	
2020/04/09 23:04:14.433	こまいぬ314	あっ	
2020/04/09 23:04:15.143	甘木	ダブロンだ	
2020/04/09 23:04:15.873	ろくじょう	こえぇｗ	
2020/04/09 23:04:15.975	huka	ピースしたとたんに。。	
2020/04/09 23:04:16.507	シヴァ村卯月	まくられた	
2020/04/09 23:04:16.960	ザッハトルテ。	あ	
2020/04/09 23:04:17.888	西都なつ	ダブロンのイントネーションよ	
2020/04/09 23:04:18.062	Westeria	あっ	
2020/04/09 23:04:18.528	聖徳明太子	わお	
2020/04/09 23:04:18.729	Nights -O	ダブロンだと！？	
2020/04/09 23:04:20.023	ゆすけ	うわぁ	
2020/04/09 23:04:20.336	ピエールの滝	あばばばば	
2020/04/09 23:04:20.780	結城	うわぁぁ	
2020/04/09 23:04:21.144	真珠	ダブロン！？	
2020/04/09 23:04:21.399	nekoya3gyo	ダブロン草	
2020/04/09 23:04:21.671	やまぶどう	あ	
2020/04/09 23:04:21.259	りせき	うわｗ	
2020/04/09 23:04:22.118	イグニス	ダブロン	
2020/04/09 23:04:23.829	銀河	あっ	
2020/04/09 23:04:24.105	こでまり	うへー	
2020/04/09 23:04:24.413	まるかね	せふせふ	
2020/04/09 23:04:24.605	なーく	セーフ！	
2020/04/09 23:04:24.671	テーク	セフセフ	
2020/04/09 23:04:24.944	フォウマルハウト	続行だ	
2020/04/09 23:04:25.690	やあけ	ぎりぎり	
2020/04/09 23:04:25.741	サイコロ	あぶねえ！	
2020/04/09 23:04:26.322	カワラ	草	
2020/04/09 23:04:27.820	かぷ	草	
2020/04/09 23:04:28.059	かえるライダー	草	
2020/04/09 23:04:28.210	黒猫のヴィオ	親だぁ	
2020/04/09 23:04:28.087	O B	あるある	
2020/04/09 23:04:27.882	あのんまのん	草	
2020/04/09 23:04:27.997	いざよいさくや	草	
2020/04/09 23:04:28.205	とぶトラ.	草	
2020/04/09 23:04:28.758	K I	セーフ	
2020/04/09 23:04:28.985	ザッハトルテ。	あああああ	
